Name
"YASHWANTRAO CHAVAN MAHARASHTRA OPEN UNIVERSITY- [YCMOU], NASHIK"
"A B SHETTY MEMORIAL INSTITUTE OF DENTAL SCIENCES, MANGALORE - [ABSMIDS]"
"ADITYA DENTAL COLLEGE AND HOSPITAL, BEED"
"AECS MARUTI COLLEGE OF DENTAL SCIENCES AND RESEARCH CENTRE, BANGALORE"
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD - [ACDS]"
"AWADH DENTAL COLLEGE AND HOSPITAL, JAMSHEDPUR"
"CENTURY INTERNATIONAL INSTITUTE OF DENTAL SCIENCE AND RESEARCH CENTER POINACHI, KASARAGOD"
"DR. R. AHMED DENTAL COLLEGE AND HOSPITAL, KOLKATA"
"GOVERNMENT DENTAL COLLEGE & HOSPITAL, MUMBAI"
"GOVERNMENT DENTAL COLLEGE & HOSPITAL, AURANGABAD"
"ITS DENTAL COLLEGE AND HOSPITAL, GHAZIABAD"
"KALINGA INSTITUTE OF DENTAL SCIENCES, BHUBANESWAR - [KIDS]"
"KALKA DENTAL COLLEGE, MEERUT"
"KANNUR DENTAL COLLEGE, KANNUR - [KDC] ANJARAKANDY"
"MAHARAJ GANGA SINGH DENTAL COLLEGE & RESEARCH CENTRE, GANGANAGAR"
"MAMATA DENTAL COLLEGE, HYDERABAD"
"MANIPAL COLLEGE OF DENTAL SCIENCES, MANGALORE - [MCODS]"
"MAULANA AZAD INSTITUTE OF DENTAL SCIENCES, NEW DELHI - [MAIDS]"
"P.S.M. COLLEGE OF DENTAL SCIENCE AND RESEARCH, THRISSUR"
"PT BHAGWAT DAYAL SHARMA POST GRADUATE INSTITUTE OF MEDICAL SCIENCES, ROHTAK - [PGIMS]"
"PURVANCHAL INSTITUTE OF DENTAL SCIENCES, GORAKHPUR - [PIDS]"
"RAMA DENTAL COLLEGE HOSPITAL AND RESEARCH CENTRE, KANPUR"
"SDM COLLEGE OF DENTAL SCIENCES AND HOSPITAL SATTUR, DHARWAD"
"SHRI YASHWANTRAO CHAVAN MEMORIAL MEDICAL & RURAL DEVELOPMENT FOUNDATION'S DENTAL COLLEGE, AHMED NAGAR"
"SIBAR INSTITUTE OF DENTAL SCIENCES, GUNTUR"
"SRI GURU RAM DAS INSTITUTE OF DENTAL SCIENCES AND RESEARCH, AMRITSAR"
"SRM DENTAL COLLEGE, CHENNAI"
"SUBHARTI DENTAL COLLEGE, MEERUT - [SDC]"
"TAMILNADU GOVERNMENT DENTAL COLLEGE AND HOSPITAL, CHENNAI - [TNGDCH]"
"UTTARANCHAL DENTAL AND MEDICAL RESEARCH INSTITUTE, DEHRADUN - [UDMRI]"
"JAI HIND COLLEGE, MUMBAI - [JHC]"
"LADY BRABOURNE COLLEGE, KOLKATA - [LBC]"
"MAHARAJA AGRASEN COLLEGE, NEW DELHI - [MAC]"
"MODERN COLLEGE OF ARTS SCIENCE AND COMMERCE, PUNE - [MCASC]"
"PRESIDENCY UNIVERSITY, KOLKATA"
"ST. MIRA'S COLLEGE FOR GIRLS, PUNE"
"AJAY BINAY INSTITUTE OF TECHNOLOGY, CUTTACK - [ABIT]"
"ANNA UNIVERSITY, CHENNAI"
"CEPT UNIVERSITY, AHMEDABAD"
"CHANDIGARH COLLEGE OF ARCHITECTURE, CHANDIGARH - [CCA]"
"DR DY PATIL COLLEGE OF ARCHITECTURE AKURDI, PUNE"
"INDIAN INSTITUTE OF TECHNOLOGY, KHARAGPUR - [IIT]"
"INDIAN INSTITUTE OF TECHNOLOGY, ROORKEE - [IIT]"
"MALAVIYA NATIONAL INSTITUTE OF TECHNOLOGY, JAIPUR - [MNIT]"
"MANIPAL UNIVERSITY, MANIPAL - [MU]"
"MAULANA AZAD NATIONAL INSTITUTE OF TECHNOLOGY, BHOPAL - [MANIT]"
"R V COLLEGE OF ENGINEERING, BANGALORE - [RVCE]"
"RAMAIAH INSTITUTE OF TECHNOLOGY, BANGALORE - [RIT]"
"RIZVI COLLEGE OF ARCHITECTURE, MUMBAI"
"SCHOOL OF PLANNING AND ARCHITECTURE, NEW DELHI - [SPA]"
"SIR JJ COLLEGE OF ARCHITECTURE, MUMBAI - [SJJCA]"
"SUSHANT SCHOOL OF ART AND ARCHITECTURE, ANSAL UNIVERSITY - [SSAA]"
"UNIVERSITY VISVESVARAYA COLLEGE OF ENGINEERING, BANGALORE - [UVCE]"
"VASTU KALA ACADEMY, NEW DELHI"
"VISVESVARAYA NATIONAL INSTITUTE OF TECHNOLOGY, NAGPUR - [VNIT]"
"Yashwantrao Chavan Maharashtra Open University, Nashik - [YCMOU]"
"Vanavarayar Institute of Agriculture, Coimbatore"
"Anand Niketan College of Agriculture, Chandrapur"
"Central Institute for Subtropical Horticulture, Lucknow - [CISH]"
"Bhartiya College of Agriculture and Agricultural Engineering, Durg"
"Dr Balasaheb Sawant Konkan Krishi Vidyapeeth, Ratnagiri - [DBSKKV]"
"Mewar University, Chittorgarh - [MU]"
"Uttar Banga Krishi Vishwavidyalaya, Cooch Behar - [UBKV]"
"KK Wagh College of Agriculture, Nashik"
"Loknete Mohanrao Kadam College of Agriculture, Sangli - [LMK]"
"Baba Saheb Dr Bhim Rao Ambedkar College of Agricultural Engineering and Technology, Agra"
"Ramkrishna Bajaj College of Agriculture, Wardha"
"Dr YS Parmar University of Horticulture and Forestry, Solan - [YSPUHF]"
"Indian Institute of Horticultural Research, Bangalore - [IIHR]"
"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani - [VNMKV]"
"Indira Gandhi National Open University, New Delhi - [IGNOU]"
"National Research Centre on Yak, West Kameng - [NRCY]"
"Swami Keshwanand Rajasthan Agricultural University, Bikaner"
"Vivekanand College of Agriculture, Buldhana"
"Chandra Bhanu Gupt Krishi Mahavidyala, Lucknow"
"Shivaji University, Kolhapur - [SUK]"
"Shaheed Gundadhur College of Agriculture and Research, Raipur - [SGCARS]"
"Amity Institute of Organic Agriculture, Noida - [AIOA]"
"Central Institute of Freshwater Aquaculture, Bhubaneswar - [CIFA]"
"Kisan Post Graduate College, Ghaziabad"
"Horticultural College and Research Institute, Madurai - [HC&RI]"
"National Research Centre for Orchids, East Sikkim - [ICAR]"
"Kerala Agricultural University, College of Horticulture Vellanikkara"
"Bidhan Chandra Krishi Viswavidyalaya, Mohanpur - [BCKV]"
"Directorate of Coldwater Fisheries Research, Nainital"
"Kerala University of Fisheries and Ocean Studies, Kochi - [KUFOS] Panangad"
"RMD College of Agriculture and Research Station, Raipur"
"Shrimathi Devkunvar Nanalal Bhatt Vaishnav College for Women (Evening), Chennai"
"Indian Institute of Plantation Management, Bangalore - [IIPM]"
"RKDF University, Bhopal"
"Centurion University of Technology and Management, Bhubaneswar - [CUTM]"
"Dolphin PG Institute of BioMedical & Natural Sciences, Dehradun"
"Bombay Veterinary College, Mumbai - [BVC]"
"ICAR-Central Coastal Agricultural Research Institute, North Goa - [CCARI]"
"Forest Research Institute, Dehradun - [FRI]"
"Amity School of Natural Resources and Sustainable Development, Noida"
"Kerala Agricultural University, College of Forestry Vellanikkara - [COF]"
"Central Agricultural University, Imphal - [CAU]"
"BA College of Agriculture, Anand"
"Kerala Agricultural University, Thrissur - [KAU]"
"Wildlife Institute of India, Dehradun - [WII]"
"Deen Dayal Upadhyaya Gorakhpur University, Gorakhpur - [DDU]"
"University of Agricultural Sciences, Raichur - [UAS]"
"Narendra Deva University of Agriculture and Technology, Faizabad - [NDUAT]"
"University of Horticultural Sciences, Bagalkot - [UHS]"
"Thanthai Roever Institute of Agriculture and Rural Development, Perambalur - [TRIARD]"
"Indian Institute of Oilseeds Research, Hyderabad"
"Central Rice Research Institute, Cuttack"
"National Research Centre Seed Spices, Ajmer"
"Pandit Jawaharlal Nehru College of Agriculture & Research Institute, Karaikal - [PAJANCOA & RI]"
"National Research Centre on Camel, Bikaner"
"Central Marine Fisheries Research Institute, Chennai - [CMFRI]"
"Dr. Y.S.R Horticultural University, Tadepalligudem"
"National Research Centre For Citrus, Nagpur - [NRCC]"
"KVASU, College of Veterinary and Animal Sciences Mannuthy"
"S. V. Agricultural College, Tirupati - [SVAC]"
"Shreemati Nathibai Damodar Thackersey Women's University, Mumbai - [SNDT]"
"Rai Technology University, Bangalore - [RTU]"
"Sai Nath University, Ranchi"
"Indian Grassland and Fodder Research Institute-[IGFRI], Jhansi"
"Navsari Agricultural University, Navsari"
"Indian Institute of Pulses Research, Kanpur - [IIPR]"
"Agricultural College and Research Institute, Madurai - [ACRI]"
"Rajmata Vijayaraje Scindia Krishi Vishwa Vidyalaya, Gwalior - [RVSKVV]"
"Guru Angad Dev Veterinary and Animal Sciences University, Ludhiana - [GADVASU]"
"Chhattisgarh Kamdhenu Vishwavidyalaya, Raipur - [CGKV]"
"University of Agricultural and Horticultural Sciences, Bangalore - [UAHS]"
"TERI School of Advanced Studies, New Delhi - [TERI SAS]"
"College of Agriculture, Pune"
"Forest College and Research Institute, Mettupalayam - [FCRI]"
"Agricultural College and Research Institute, Thoothukudi - [ACRI]"
"Central Institute of Medicinal and Aromatic Plants, Lucknow - [CIMAP]"
"Doon Post Graduate College of Agriculture Science and Technology, Dehradun - [DCAST]"
"Indian Institute of Rice Research, Hyderabad - [IIRR]"
"Central Institute for Arid Horticulture, Bikaner - [CIAH]"
"Kerala Agricultural University, College of Agriculture Padanakkad"
"University of Agricultural Sciences, Dharwad - [UAS]"
"Dr. Panjabrao Deshmukh Krishi Vidyapeeth, Akola - [PDKV]"
"Tirhut College of Agriculture, Muzaffarpur"
"Directorate of Rapeseed Mustard Research, Bharatpur"
"College of Agricultural Biotechnology, Pune"
"SKN College of Agriculture, Jaipur"
"Ramniranjan Jhunjhunwala College, Mumbai - [R.J.C]"
"Assam Agricultural University, Jorhat - [AAU]"
"Xavier Labour Relations Institute, Jamshedpur - [XLRI]"
"Medi-Caps University, Indore"
"Savitribai Phule Pune University, Pune - [SPPU]"
"Utkal University, Bhubaneswar"
"School of Industrial Fisheries, Cochin University of Science and Technology - [SIF]"
"Shoolini University, Solan"
"Rayat Bahra University, Mohali"
"National Post Graduate College, Lucknow"
"Siksha 'O' Anusandhan University, Bhubaneswar - [SOA]"
"Janardan Rai Nagar Rajasthan Vidyapeeth University, Udaipur - [JRNRVU]"
"Chaudhary Charan Singh Haryana Agricultural University, Hisar - [CCSHAU]"
"Institute of Hotel Management Catering Technology & Applied Nutrition, Bhubaneswar - [IHM]"
"ITM University, Gwalior"
"Institute of Hotel Management, Gwalior - [IHM]"
"MVJ Medical College and Research Hospital, Hoskote"
"Invertis University, Bareilly"
"Rabindranath Tagore University, Bhopal - [RNTU]"
"Mangalayatan University, Aligarh - [MU]"
"Hemwati Nandan Bahuguna Garhwal University, Garhwal"
"Pacific University, Udaipur"
"JB Institute of Technology, Dehradun - [JBIT]"
"Kurukshetra University, Kurukshetra - [KUK]"
"Shobhit University, Meerut"
"Himgiri Zee University, Dehradun - [HZU]"
"Teerthanker Mahaveer University, Moradabad - [TMU]"
"CMJ University, Shillong"
"Career Point University, Kota - [CPU]"
"Shridhar University, Pilani"
"College of Technology, GB Pant University of Agriculture & Technology"
"College of Technology and Engineering, Maharana Pratap University of Agriculture and Technology - [CTAE]"
"Andhra University, Visakhapatnam - [AU]"
"Guru Nanak Dev University, Amritsar - [GNDU]"
"Maharana Pratap University of Agricultural and Technology, Udaipur - [MPUAT]"
"Shri Ramswaroop Memorial University, Lucknow - [SRMU]"
"SunRise University, Alwar - [SRU]"
"Institute of Media Management, Technology & Agro Sciences"
"Dev Bhoomi Group of Institutions, Dehradun - [DBGI]"
"The Global Open University, Dimapur - [TGOU]"
"Barkatullah University, Bhopal - [BU]"
"Dr. M.G.R. Educational and Research Institute, Chennai"
"Madurai Kamaraj University, Madurai - [MKU]"
"GLA University, Mathura"
"BJB Autonomous College, Bhubaneswar - [BJB]"
"University of Madras, Chennai"
"RIG Institute of Hospitality and Management, Greater Noida"
"SGT University, Gurgaon"
"Swami Ramanand Teerth Marathwada University, Nanded - [SRTMUN]"
"Ecole Hoteliere Lavasa, Pune"
"Jaipur National University, Jaipur - [JNU]"
"Karunya Institute of Technology and Sciences, Coimbatore - [Karunya University]"
"University of Kashmir, Srinagar"
"Panjab University, Chandigarh - [PU]"
"Gujarat Institute of Hotel Management, Vadodara"
"Gauhati University, Guwahati - [GU]"
"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon"
"Bharath University, Chennai - Bharath Institute of Higher Education and Research"
"College of Engineering, Roorkee - [COER]"
"Sri Krishnadevaraya University, Ananthapur - [SKU]"
"Tezpur University, Tezpur - [TU]"
"Maharishi Markandeshwar sadopur Campus, Ambala - [MMU]"
"Jain University, Bangalore - [JU]"
"Jodhpur National University, Jodhpur - [JNU]"
"Alagappa University, Karaikudi"
"Himalayan Institute of Technology, Dehradun - [HIT]"
"Altius Institute of Universal Studies, Indore"
"Guru Nanak College, Budhlada - [GNC]"
"Chankya Mahavidyalaya, Bhopal"
"JECRC University, Jaipur - [JU]"
"Kanoria PG Mahila Mahavidyalaya, Jaipur"
"Bishop Heber College, Thiruchirapalli - [BHC]"
"Dev Sanskriti Vishwavidyalaya, Haridwar - [DSVV]"
"Regency College of Hotel Management and Catering Technology, Hyderabad - [RCHMCT]"
"RIMT College of Architecture, Fatehgarh Sahib"
"Empee Institute of Hotel Management and Catering Technology, Chennai"
"Pioneer Institute of Hotel Management, Hyderabad - [PIHM]"
"Atal Bihari Vajpayee Hindi Vishwavidyalaya, Bhopal - [ABVHV]"
"BFIT Group of Institutions, Dehradun - [BFIT]"
"Mohanlal Sukhadia University, Udaipur - [MLSU]"
"Madhya Pradesh Bhoj (Open) University, Bhopal"
"Mahatma Gandhi Chitrakoot Gramoday Vishwavidyalaya, Satna - [MGCGV]"
"Saveetha Institute of Medical And Technical Sciences, Chennai - [SIMATS]"
"Babasaheb Bhimrao Ambedkar University, Lucknow - [BBAU]"
"Sambhram College of Hotel Management, Kolar - [SCHM"
"Pioneer Institute of Professional Studies, Indore - [PIPS]"
"Indian Institute of Hospitality and Management, Mumbai - [IIHM]"
"Institute of Para Medical Technology, New Delhi - [IPMT]"
"IFTM University, Moradabad"
"Tata Institute of Social Sciences, Mumbai - [TISS]"
"Tula's Institute, Dehradun"
"Dr Bhim Rao Ambedkar University, Agra - [DBRAU]"
"Desh Bhagat Engineering College, Gobindgarh - [DBEC]"
"GIET University, Gunupur - [GIET]"
"Roorkee Institute of Technology, Dehradun - [RIT]"
"SR Group of Institutions, Jhansi - [SRGI]"
"Oriental University, Indore - [OU]"
"Mizoram University, Aizawl - [MZU]"
"Kalasalingam University, Krishnankovil - [KLU]"
"Mody University, Sikar"
"Quantum University, Roorkee"
"Baba Khajandas College of Technology, Ludhiana"
"Mumbai College of Hotel Management and Catering Technology, Mumbai - [MCHMCT]"
"Benson College of Hotel Managment and Culinary Arts, Chennai"
"Government Motilal Vigyan Mahavidyalaya, Bhopal"
"Aryabhatta Knowledge University, Patna - [AKU]"
"Patna University, Patna - [PU]"
"Jayoti Vidyapeeth Women's University, Jaipur - [JVWU]"
"SDN Bhatt Vaishnav College for Women, Chennai"
"Nalanda Open University, Patna - [NOU]"
"Nagpur Veterinary College, Nagpur - [NVC]"
"Bangalore University, Bangalore - [BU]"
"Swami Sarvanand Institute of Management & Technology, Gurdaspur - [SSIMT]"
"Vishveshwarya Group of Institutions, Greater Noida - [VGI]"
"Tantia University, Sriganganagar"
"Marwadi University, Rajkot - [MU]"
"Punjab Institute of Management and Technology, Fatehgarh Sahib - [PIMT]"
"Tata Institute of Fundamental Research, Mumbai - [TIFR]"
"Institute of Engineering & Technology, Ropar"
"Radiant Institute of Engineering and Technology, Abohar - [RIET]"
"Shivalik College of Engineering, Dehradun - [SCE]"
"Kamla Nehru Institute of Physical and Social Sciences, Sultanpur - [KNIPSS]"
"Dr. K.N. Modi University, Tonk - [DKNMU] Newai"
"Maharaja Krishnakumarsinhji Bhavnagar University, Bhavnagar"
"Veer Narmad South Gujarat University, Surat - [VNSGU]"
"Maharashtra State Institute of Hotel Management and Catering Technology, Pune - [MSIHMCT]"
"Integral University, Lucknow"
"North Eastern Regional Institute of Science and Technology, Itanagar - [NERIST]"
"Rani Durgavati Vishwavidyalaya, Jabalpur"
"Garden City University, Bangalore - [GCU]"
"Sri Mahesh Prasad Degree College, Lucknow"
"University of North Bengal, Darjeeling"
"AVC College (Autonomous), Mayiladuthurai"
"Aklia Degree College, Bathinda"
"Arul Anandar College, Madurai - [AAC]"
"Avvaiyar Government College for Women, Kodaikanal - [AGCW]"
"BMS College for Women, Bangalore - [BMSCW]"
"Baba Bariyar Shah Mahavidyalaya, Sultanpur - [BBSM]"
"Baba Farid College, Bathinda - [BFC]"
"Bahona College, Jorhat"
"Besant Theosophical College, Chittoor"
"Bharath College of Science and Management, Thanjavur"
"Birjhora Kanya Mahavidyalaya, Bongaigaon"
"Chaudhary Charan Singh Post Graduate College, Etawah"
"Christian College, Chengannur"
"Cordia College, Fatehgarh Sahib"
"DAV College, Abohar"
"Dantuluri Narayana Raju college, Godavari - [DNR]"
"Deva Matha College, Kottayam - [DMC] Kuravilangad"
"Dr. B. R. Ambedkar University of Social Sciences, Indore"
"E.M.G. Yadava Women's College, Madurai"
"General Shivdev Singh Diwan Gurbachan Singh Khalsa College, Patiala"
"Gochar Mahavidyalaya, Saharanpur"
"Government Brijindra College, Faridkot"
"Government Degree College for Women, Anantnag"
"Govind National College, Ludhiana - [GNC]"
"Govt Degree College, Badaun"
"Govt College, Hoshiarpur"
"Holy Cross College (Autonomous), Thiruchirapalli"
"JSS College of Arts, Commerce and Science"
"Jamal Mohamed College, Thiruchirapalli - [JMC]"
"Jawahar Bharati Degree & P.G College, Nellore"
"Jawaharlal Nehru Rajkeeya Mahavidyalaya, Port Blair - [JNRM]"
"Jhunjhunwala Post Graduate College, Faizabad - [JPGC]"
"KB Women's College, Hazaribagh"
"Khalsa College, Hoshiarpur"
"Khatu Shyam Institute of Management and Technology, New Delhi - [KSIMT]"
"Maharajah's College, Vizianagaram"
"Mata Gujri College, Fatehgarh Sahib"
"NSS College, Manjeri"
"Nandini Nagar Mahavidyalaya, Gonda - [NNMV]"
"Nirmala College, Muvattupuzha"
"Pazhassi Raja NSS College, Kannur - [PRNSS] Mattanur"
"Pratap College, Jalgaon"
"SGGS Khalsa College, Hoshiarpur"
"SP College, Bijnor"
"Salipur Autonomous College, Cuttack"
"S. M. Dnyandeo Mohekar Mahavidyalaya, Osmanabad - [SMD]"
"Shri Guru Ram Rai PG College, Dehradun"
"Shri Saraswati Gramvidyapith, Patan"
"Shrikrishna Mahavidyalaya, Osmanabad"
"Sri Durga Malleswari Siddhartha Mahila Kalasala, Vijayawada - [SDMSM]"
"Sri Parasakthi College for Women, Tirunelveli"
"St Francis Sales College, West Siang"
"Tagore Art College, Pondicherry - [TAC]"
"Tara Vivek College, Sangrur"
"Thiagarajar College, Madurai"
"Thunchan Memorial Government College, Tirur - [TMGC]"
"Tyagbir Hem Baruah College, Sonitpur - [THB]"
"Union Christian College, Shillong"
"Acharya NG Ranga Agricultural University, Agricultural College Bapatla"
"Bihar Veterinary College, Patna"
"Acharya N. G. Ranga Agricultural University, College of Agricultural Engineering Bapatla - [CAE]"
"College of Agriculture, Akola"
"College of Agriculture, Hassan"
"College of Agriculture, Raichur"
"College of Agriculture, Palampur"
"College of Agriculture, Nagpur"
"Kerala Agricultural University, College of Agriculture Vellayani"
"KVASU, College of Veterinary and Animal Sciences Pookot - [COVAS] Pookot"
"College of Veterinary Science and Animal Husbandry, Deshmukh Veterinary Science"
"College of Veterinary Science and Animal Husbandry, Banaskantha"
"College of Veterinary Science and Animal Husbandry, Mathura"
"College of Veterinary Sciences, Hisar"
"Faculty of Veterinary Science and Animal Husbandry, Bisra Agricultural University"
"Institute of Agri Business Management, Bikaner - [IABM]"
"Integrated Institute of Education Technology, Hyderabad - [IIET]"
"Lokmangal Institute of Versatile Education, Solapur"
"National Academy of Agricultural Sciences, New Delhi - [NAAS]"
"National Bureau of Plant Genetic Resources, New Delhi - [NBPGR]"
"National Centre for Integrated Pest Management, New Delhi - [NCIPM]"
"National Research Centre for Agroforestry, Jhansi - [NRCAF]"
"National Research Centre for Banana, Thiruchirapalli - [NRCB]"
"National Research Centre for Litchi, Muzaffarpur - [NRCL]"
"National Research Centre on Equines, Hisar - [NRCE]"
"Sharadchandraji Pawar College of Agriculture, Ratnagiri"
"Shri Shivaji College of Agricultural Biotechnology, Amravati"
"Shri Shivaji College of Horticulture, Amravati - [SSCH]"
"Shri Shivaji Agriculture College, Amravati - [SSAC]"
"Hope Institute of Hospitality Management, New Delhi - [HIHM]"
"AIMS College of Management and Technology, Anand"
"Amrapali International Institute of Hotel Management, Noida - [AIIHM]"
"Asian Academy of Culinary Art, New Delhi"
"Ayyar Bawan School of Catering and Hotel Management, Chennai - [ABSCHM]"
"Cambay Institute of Hospitality Management, Gandhi Nagar - [CIHM]"
"Culinary College of Hotel Management and Catering Technology, Dehradun - [CCHMCT]"
"Elitte Hotel School (The Hospitality Institute), Kolkata"
"Innocent Hearts Group of Institutions, Jalandhar"
"Mahatma Gandhi Missions Institute of Hotel Management & Catering Technology, Aurangabad - [MGM]"
"National Council For Hotel Management and Catering Technology, Noida"
"Nightingale Institute of Management Studies, Kolkata - [NIMS]"
"Sunder Deep International Institute of Hotel Management, Ghaziabad - [SDI IHM]"
"The Hotel School, New Delhi"
"Sri Padmavati Mahila Visvavidyalayam, Tirupati - [SPMVV]"
"Gulzar Group of Institutes, Ludhiana - [GGI]"
"School of Engineering and Technology, Jain University - [SET JU]"
"Tripura Institute of Technology, Agartala"
"Hindu College, Guntur"
"Holy Cross College of Management and Technology, Idukki - [HCCMAT]"
"Shri Umiya Kanya Mahavidhyalaya, Indore - [SUKM]"
"BN Bandodkar College of Science, Thane"
"College of Dairy Science & Technology, Ludhiana"
"Dolphin PG College of Life Sciences, Fatehgarh Sahib"
"KK Wagh College of Agricultural Biotechnology, Nashik"
"NES Science College, Nanded"
"Shree Dev Bhoomi Institute of Education Science & Technology, Dehradun - [SDBI]"
"Subbalakshmi Lakshmipathy College of Science, Madurai"
"Uttaranchal College of Science & Technology, Dehradun - [UCST]"
"Uttaranchal College of Technology and BioMedical Sciences, Dehradun - [UCTBS]"
"Vidya Prasarak Mandal Advanced Study Centre, Thane"
"Yashwantrao Chavan Institute of Science, Satara"
"Ashok Institute of Hospitality and Tourism Management, New Delhi"
"Asra Institute of Advanced Studies, Sangrur - [AIAS]"
"Central India Institute of Management Studies, Jabalpur - [CIIMS]"
"Presidency College of Hotel Management, Bangalore"
"St Peter's Institute of Distance Education, Chennai"
"Jagdamba Sharan Singh Eduational Institute, Gonda - [JSSI]"
"Smt Genda devi Mahavidyalaya, Etah"
"Reeasy Animation, Indore"
"Yashwantrao Chavan College of Science, Satara"
"Dibrugarh University, Dibrugarh"
"Krishna Kanta Handiqui State Open University, Guwahati - [KKHSOU]"
"BR Ambedkar Bihar University, Muzaffarpur - [BRABU]"
"Bastar University, Bastar"
"Maharishi University of Management and Technology Bilaspur Campus, Bilaspur"
"Pt. Ravishankar Shukla University, Raipur - [PRSU]"
"Goa University, North Goa"
"Hemchandracharya North Gujarat University, Patan - [HNGU]"
"RK University, Rajkot - [RKU]"
"G D Goenka University, Gurgaon - [GDGU]"
"Lala Lajpat Rai University of Veterinary and Animal Sciences, Hisar - [LRUVAS]"
"Modern Vidya Niketan, Palwal - [MVN University]"
"NIILM University, Kaithal"
"Baddi University of Emerging Sciences and Technologies, Baddi - [BUEST]"
"Career Point University, Hamirpur - [CPU]"
"Eternal University, Sirmaur - [EU]"
"Jharkhand Rai University, Ranchi - [JRU]"
"Karnatak University, Dharwad - [KU]"
"University of Agricultural Sciences, Bangalore - [UAS]"
"Kannur University, Kannur"
"AKS University, Satna - [AKSU]"
"Nanaji Deshmukh Pashu Chikitsa Vigyan Vishwavidyalaya, Jabalpur"
"Maharishi Mahesh Yogi Vedic Vishwavidyalaya, Katni - [MMYVV]"
"Vikram University, Ujjain - [VU]"
"Gokhale Institute of Politics and Economics, Pune - [GIPE]"
"Kavikulguru Kalidas Sanskrit University, Nagpur"
"Sant Gadge Baba Amravati University, Amravati - [SGBAU]"
"William Carey University, Shillong - [WCU]"
"Sri Sri University, Cuttack - [SSU]"
"DAV University, Jalandhar"
"Guru Kashi University, Bathinda"
"Sri Guru Granth Sahib World University, Fatehgarh Sahib - [SGGSWU]"
"Bhagwant University, Ajmer"
"Raffles University, Neemrana"
"Rajasthan University of Veterinary and Animal Sciences, Bikaner - [RAJUVAS]"
"Sangam University, Bhilwara - [SU]"
"University of Kota, Kota - [UOK]"
"Vardhman Mahaveer Open University, Kota - [VMOU]"
"Sikkim University, Gangtok"
"Bharathidasan University, Thiruchirapalli - [BU]"
"Gandhigram Rural Institute, Dindigul - [GRI]"
"Thiruvalluvar University, Vellore - [TU]"
"University of Allahabad, Allahabad - [AU]"
"Mohammad Ali Jauhar University, Rampur"
"Monad University, Hapur"
"Swami Vivekanand Subharti University, Meerut - [SVSU]"
"Uttar Pradesh Rajarshi Tandon Open University, Allahabad - [UPRTOU]"
"Kumaun University, Nainital - DSB Campus"
"Kumaun University SSJ Campus, Almora"
"Uttarakhand Open University, Nainital - [UOU]"
"Uttaranchal University, Dehradun"
"Netaji Subhas Open University, Kolkata - [NSOU]"
"Ramakrishna Mission Vivekananda University, Belur - [RKMVU]"
"Visva Bharati University, Birbhum - [VBU]"
"West Bengal State University, Barasat - [WBSU]"
"Imayam Educational Institutions, Trichy"
"MK Group of Institutes, Amritsar"
"CT Group of Institutions, Jalandhar"
"Universal Group of Institutions, Mohali - [UGI]"
"Darjeeling Tea Research and Management Association, Darjeeling - [DTRMA]"
"Central Institute of Technology, Kokrajhar - [CIT]"
"Shri Shivaji College, Parbhani"
"Arunachal University of Studies, Lohit - [AUS]"
"Vivekananda Global University, Jaipur - [VGU]"
"Jagannath University, Bahadurgarh"
"Apex Professional University, Pasighat - [APU]"
"Tamil Nadu Dr. J. Jayalalithaa Fisheries University, Nagapattinam - [TNJFU]"
"Himalayan University, Itanagar - [HU]"
"Cotton University, Guwahati"
"Karnataka State Akkamahadevi Women's University, Bijapur - [KSAWUV]"
"Uttarakhand University of Horticulture & Forestry, Pauri - [UUHF]"
"Agriculture University, Jodhpur - [AU]"
"Roorkee College of Engineering, Roorkee - [RCE]"
"Kerala Veterinary and Animal Sciences University, Distance Learning - [KVASU-DL] Pookode"
"Kerala Agricultural University, College of Co-Operation"
"St Mary's College, Thrissur"
"Rayat Bahra Hoshiarpur Campus, Hoshiarpur"
"Government Arts College, Ooty"
"Sadakathullah Appa College, Palayamkottai - [SAC]"
"Lady Doak College, Madurai"
"Sri G.V.G Visalakshi College for Women, Udumalaipettai"
"RNB Global University, Bikaner - [RNBGU]"
"College of Veterinary Science, Tirupati"
"College of Veterinary Science & Animal Husbandry, Junagadh - [CVSAH]"
"College of Veterinary and Animal Sciences, Parbhani - [COVAS]"
"College of Veterinary & Animal Science, Udgir"
"College of Veterinary Science and Animal Husbandry, Bhubaneswar"
"Alagappa University, Directorate of Distance Education - [DDE]"
"Annamalai University, Directorate of Distance Education"
"Madurai Kamaraj University, Directorate of Distance Education - [MKUDDE]"
